date,team,elo_before
1912-04-18,Jersey,1512.7910675942112
1912-04-18,Guernsey,1538.2757721086411
1912-04-19,Jersey,1510.6786355590386
1912-04-19,Guernsey,1540.3882041438137
1912-04-25,Guernsey,1552.3841676804045
1912-04-25,Alderney,1448.9331602971477
1912-04-28,Netherlands,1594.8264375674319
1912-04-28,Belgium,1514.3244665240966
1912-05-05,Austria,1494.8368180322948
1912-05-05,Hungary,1526.6843538026906
1912-05-05,Switzerland,1466.3734525630773
1912-05-05,Germany,1466.6949495212739
1912-05-06,Russia,1512.9878729405311
1912-05-06,Finland,1486.9701660217759
1912-06-16,Norway,1472.7004770418512
1912-06-16,Sweden,1516.4842089121719
1912-06-20,Sweden,1528.0882692592263
1912-06-20,Hungary,1528.6211612868965
1912-06-23,Norway,1461.0964166947967
1912-06-23,Hungary,1531.4083209585342
1912-06-27,Sweden,1525.3011095875886
1912-06-27,Finland,1490.4461378561912
1912-06-29,Finland,1484.1437270535218
1912-06-29,Italy,1464.1969666284142
1912-06-29,Austria,1492.9000105480889
1912-06-29,Germany,1479.487720024916
1912-06-29,Sweden,1531.603520390258
1912-06-29,Netherlands,1600.053093262067
1912-06-30,Denmark,1509.8424751616708
1912-06-30,Norway,1450.2439982655744
1912-06-30,Netherlands,1610.9586996029605
1912-06-30,Austria,1502.5141654440308
1912-06-30,Finland,1493.570243080708
1912-06-30,Russia,1509.5119011061158
1912-07-01,Austria,1495.537887409206
1912-07-01,Norway,1441.9427507834978
1912-07-01,Germany,1469.873565128974
1912-07-01,Russia,1499.053385033924
1912-07-01,Sweden,1520.6979140493645
1912-07-01,Italy,1454.770450601228
1912-07-02,Denmark,1518.1437226437474
1912-07-02,Netherlands,1617.9349776377853
1912-07-03,Hungary,1542.2607393877565
1912-07-03,Germany,1480.7114587022588
1912-07-03,Austria,1504.0074158119585
1912-07-03,Italy,1469.2134657936388
1912-07-03,Norway,1433.4732223807453
1912-07-03,Russia,1488.2154914606392
1912-07-04,Netherlands,1605.139215259746
1912-07-04,Finland,1504.0287591528997
1912-07-05,Hungary,1550.5075110714638
1912-07-05,Austria,1513.0092999111773
1912-07-12,Russia,1476.6527925138855
1912-07-12,Hungary,1559.4323970703667
1912-07-14,Russia,1466.1575551607834
1912-07-14,Hungary,1569.9276344234688
1912-08-15,Uruguay,1506.5351860442022
1912-08-15,Argentina,1527.7213413868706
1912-08-25,Uruguay,1514.304866877864
1912-08-25,Argentina,1519.9516605532087
1912-09-22,Argentina,1512.6025150604694
1912-09-22,Uruguay,1521.6540123706034
1912-10-06,Argentina,1500.0430040060821
1912-10-06,Uruguay,1534.2135234249906
1912-10-06,Denmark,1530.9394850217868
1912-10-06,Germany,1472.4646870185516
1912-11-03,Hungary,1579.819127078394
1912-11-03,Austria,1504.0844139122744
1912-11-03,Sweden,1506.2548988569538
1912-11-03,Norway,1445.035921327499
1912-11-17,Germany,1466.7339117041538
1912-11-17,Netherlands,1612.308488323569
1912-12-01,Uruguay,1536.0858956834513
1912-12-01,Argentina,1498.1706317476214
1912-12-01,Catalonia,1491.3560113160818
1912-12-01,France,1477.0544788788463
1912-12-22,Italy,1460.21158169442
1912-12-22,Austria,1498.7511174037948
1913-01-12,France,1470.230574766513
1913-01-12,Italy,1448.4608312533999
1913-01-18,Northern Ireland,1332.1071340294086
1913-01-18,Wales,1393.7532794287765
1913-02-04,Philippines,1500.0
1913-02-04,China,1500.0
1913-02-15,Northern Ireland,1321.007683783932
1913-02-15,England,1715.175168345029
1913-02-16,Belgium,1509.0978108294614
1913-02-16,France,1476.86254986726
1913-03-03,Wales,1404.8527296742532
1913-03-03,Scotland,1615.5672941383482
1913-03-09,Belgium,1515.4654947197594
1913-03-09,Netherlands,1621.004218706984
1913-03-09,Switzerland,1453.5806820594353
1913-03-09,France,1470.494865976962
1913-03-15,Northern Ireland,1337.901005138842
1913-03-15,Scotland,1612.4843270045324
1913-03-17,England,1698.281846990119
1913-03-17,Wales,1407.935696808069
1913-04-03,Jersey,1498.6826720224478
1913-04-03,Alderney,1444.2002461274499
1913-04-05,England,1700.1939954552033
1913-04-05,Scotland,1617.8435860701118
1913-04-17,Jersey,1507.127270178675
1913-04-17,Guernsey,1557.1170818501023
1913-04-20,France,1482.8417006779812
1913-04-20,Luxembourg,1485.5509358610789
1913-04-20,Netherlands,1620.8448149192238
1913-04-20,Belgium,1515.6248985075194
1913-04-27,Austria,1510.5018678448148
1913-04-27,Hungary,1585.1524235868737
1913-05-01,Italy,1441.8288561526529
1913-05-01,Belgium,1530.928674460846
1913-05-04,Russia,1456.2660625058581
1913-05-04,Sweden,1511.9213045428717
1913-05-04,Switzerland,1441.2338473584161
1913-05-04,Belgium,1521.2423040162107
1913-05-18,Germany,1458.0381813207389
1913-05-18,Switzerland,1430.6590786783074
1913-05-18,Hungary,1595.880747317332
1913-05-18,Sweden,1523.1907633529518
1913-05-25,Denmark,1536.6702603361846
1913-05-25,Sweden,1517.7886378855871
1913-06-08,Sweden,1511.0827603392645
1913-06-08,Norway,1439.369515641581
1913-06-15,Argentina,1511.944011673772
1913-06-15,Uruguay,1522.3125157573008
1913-06-15,Austria,1499.7735441143566
1913-06-15,Italy,1451.5152265972881
1913-07-09,Argentina,1509.4199580615045
1913-07-09,Uruguay,1524.8365693695682
1913-08-15,Argentina,1517.032435155273
1913-08-15,Uruguay,1517.2240922757996
1913-08-31,Argentina,1524.2362193973477
1913-08-31,Uruguay,1510.020308033725
1913-09-14,Russia,1444.996603695778
1913-09-14,Norway,1433.9451918993018
1913-09-21,Chile,1465.7434725689272
1913-09-21,Argentina,1531.0623394599947
1913-10-05,Sweden,1516.5070840815438
1913-10-05,Denmark,1543.3761378825072
1913-10-05,Uruguay,1503.194187971078
1913-10-05,Argentina,1542.0572404740951
1913-10-26,Hungary,1601.2828727846966
1913-10-26,Austria,1505.7477642815436
1913-10-26,Germany,1444.5278067753475
1913-10-26,Denmark,1555.4504712974883
1913-10-26,Uruguay,1511.4524651497754
1913-10-26,Argentina,1533.7989632953977
1913-10-26,Norway,1437.0369301515652
1913-10-26,Sweden,1504.4327506665627
1913-11-02,Belgium,1531.8170726963194
1913-11-02,Switzerland,1444.1694532236988
1913-11-23,Belgium,1536.886487086917
1913-11-23,Germany,1434.842082800756
1914-01-11,Italy,1445.541006430101
1914-01-11,Austria,1500.8482489970947
1914-01-19,Wales,1406.0235483429847
1914-01-19,Northern Ireland,1332.5417460732626
1914-01-25,France,1490.112415430325
1914-01-25,Belgium,1541.648717393797
1914-02-08,Luxembourg,1478.280221108735
1914-02-08,France,1498.726495228823
1914-02-14,England,1705.3796753170914
1914-02-14,Northern Ireland,1347.1575741393242
1914-02-28,Scotland,1612.6579062082237
1914-02-28,Wales,1391.407720276923
1914-03-08,France,1490.9770409445048
1914-03-08,Switzerland,1439.1000388331013
1914-03-14,Northern Ireland,1365.8225985935658
1914-03-14,Scotland,1605.3770912092618
1914-03-15,Belgium,1533.0346375952988
1914-03-15,Netherlands,1605.5410389658973
1914-03-16,Wales,1398.688535275885
1914-03-16,England,1686.7146508628498
1914-03-29,Italy,1444.261694060431
1914-03-29,France,1486.8643546957933
1914-04-02,Guernsey,1568.5466314503797
1914-04-02,Alderney,1435.7556479712227
1914-04-04,Scotland,1601.5633204852734
1914-04-04,England,1691.7758240928501
1914-04-05,Italy,1452.6245325955615
1914-04-05,Switzerland,1443.2127250818128
1914-04-05,Netherlands,1616.3307206983156
1914-04-05,Germany,1430.0798524938762
1914-04-23,Guernsey,1574.900438767744
1914-04-23,Jersey,1495.6977205783976
1914-04-26,Netherlands,1609.5588712752028
1914-04-26,Belgium,1522.2449558628805
1914-05-03,Austria,1502.127561366765
1914-05-03,Hungary,1606.1823880691454
1914-05-17,Denmark,1565.1361952720797
1914-05-17,Netherlands,1614.635558897328
1914-05-17,Switzerland,1446.2617206558618
1914-05-17,Italy,1449.5755370215124
1914-05-24,Sweden,1505.3684293476854
1914-05-24,Finland,1496.8594860890767
1914-05-31,Hungary,1596.0656860736037
1914-05-31,France,1478.5015161606627
1914-06-21,Sweden,1512.3430231289326
1914-06-21,Hungary,1600.5113852258962
1914-06-28,Norway,1436.1012514704425
1914-06-28,Sweden,1512.002612795415
1914-07-05,Sweden,1522.6951171796995
1914-07-05,Russia,1441.9048654435146
1914-07-12,Norway,1425.408747086158
1914-07-12,Russia,1446.6846140522607
1914-08-30,Uruguay,1519.2539055802765
1914-08-30,Argentina,1525.9975228648966
1914-09-13,Argentina,1518.6190021373734
1914-09-13,Uruguay,1526.6324263077997
1914-09-20,Argentina,1526.0315917012372
1914-09-20,Brazil,1500.0
1914-09-27,Argentina,1532.555268521099
1914-09-27,Brazil,1493.4763231801383
1914-10-04,Hungary,1600.8517955594139
1914-10-04,Austria,1512.2442633623066
1914-10-25,Sweden,1517.9153685709534
1914-10-25,Norway,1423.1808817267515
1914-11-08,Austria,1517.1957323025272
1914-11-08,Hungary,1595.9003266191933
1915-01-03,Basque Country,1500.0
1915-01-03,Catalonia,1498.1799154284151
1915-01-31,Italy,1462.2887096062232
1915-01-31,Switzerland,1433.5485480711511
1915-02-07,Catalonia,1491.029419592925
1915-02-07,Basque Country,1507.1504958354901
1915-05-02,Hungary,1606.5124912545887
1915-05-02,Austria,1506.5835676671318
1915-05-13,Basque Country,1509.5188891699638
1915-05-13,Catalonia,1488.6610262584513
1915-05-18,China,1492.8012999960577
1915-05-18,Philippines,1507.1987000039423
1915-05-19,China,1490.3861334587102
1915-05-19,Philippines,1509.6138665412898
1915-05-30,Austria,1521.7770123904863
1915-05-30,Hungary,1591.319046531234
1915-06-06,Denmark,1573.6928207223075
1915-06-06,Sweden,1522.8319528136772
1915-06-27,Norway,1418.2642974840278
1915-06-27,Sweden,1516.920310015579
1915-07-18,Uruguay,1519.219836743936
1915-07-18,Argentina,1518.7532004452023
1915-08-15,Argentina,1531.566872692832
1915-08-15,Uruguay,1506.4061644963062
1915-09-12,Uruguay,1499.8604316481294
1915-09-12,Argentina,1538.1126055410089
1915-09-19,Denmark,1579.6044635204057
1915-09-19,Norway,1418.2256146081
1915-10-03,Austria,1510.902600516628
1915-10-03,Hungary,1602.1934584050925
1915-10-24,Sweden,1516.9589928915068
1915-10-24,Norway,1414.5908579200923
1915-10-31,Sweden,1521.7144650248283
1915-10-31,Denmark,1583.2392202084134
1915-11-07,Hungary,1592.4440751755285
1915-11-07,Austria,1520.651983746192
1916-05-07,Austria,1515.229454070717
1916-05-07,Hungary,1597.8666048510033
1916-05-21,Catalonia,1482.0057618334336
1916-05-21,Basque Country,1516.1741535949816
1916-05-22,Catalonia,1470.133330483039
1916-05-22,Basque Country,1528.0465849453763
1916-06-04,Denmark,1594.3421219785928
1916-06-04,Sweden,1510.611563254649
1916-06-04,Hungary,1588.365932214068
1916-06-04,Austria,1524.7301267076525
1916-06-04,Basque Country,1529.252048380152
1916-06-04,Catalonia,1468.9278670482631
1916-06-25,Norway,1409.8353857867708
1916-06-25,Denmark,1599.497343434989
1916-07-02,Chile,1454.7485715548269
1916-07-02,Uruguay,1508.1016649465435
1916-07-02,Sweden,1505.4563417982527
1916-07-02,Norway,1402.3602602830092
1916-07-06,Argentina,1529.8713722425948
1916-07-06,Chile,1446.272239044284
1916-07-08,Brazil,1507.2783912560349
1916-07-08,Chile,1441.1141222046801
1916-07-10,Argentina,1535.0294890821988
1916-07-10,Brazil,1505.3967225072688
1916-07-12,Argentina,1531.462372094603
1916-07-12,Chile,1442.9957909534462
1916-07-12,Brazil,1508.9638394948645
1916-07-12,Uruguay,1516.5779974570862
1916-07-14,Uruguay,1526.3588794526047
1916-07-14,Chile,1437.9441970124449
1916-07-17,Argentina,1536.5139660356044
1916-07-17,Uruguay,1531.4116014676579
1916-07-18,Uruguay,1534.34767085116
1916-07-18,Brazil,1499.182957499346
1916-08-15,Argentina,1533.5778966521023
1916-08-15,Uruguay,1520.6423879961453
1916-08-15,Uruguay,1513.7830887099285
1916-08-15,Argentina,1540.437195938319
1916-08-20,Sweden,1510.1966414988685
1916-08-20,USA,1495.0895100838857
1916-09-03,Norway,1397.6199605823933
1916-09-03,USA,1508.286438586078
1916-10-01,Argentina,1552.5174490492816
1916-10-01,Uruguay,1501.702835598966
1916-10-01,Hungary,1593.976010460995
1916-10-01,Austria,1519.1200484607255
1916-10-01,Norway,1397.9268700806
1916-10-01,Sweden,1496.9997129966762
1916-10-01,Uruguay,1495.79008395425
1916-10-01,Argentina,1558.4302006939977
1916-10-08,Sweden,1497.0263986593347
1916-10-08,Denmark,1606.9724689387506
1916-10-15,Denmark,1596.6862761992945
1916-10-15,Norway,1397.9001844179415
1916-10-29,Uruguay,1484.718905498633
1916-10-29,Argentina,1569.5013791496146
1916-11-05,Austria,1533.7669443529442
1916-11-05,Hungary,1579.3291145687763
1917-05-06,Austria,1532.212795060111
1917-05-06,Hungary,1580.8832638616095
1917-05-07,Japan,1500.0
1917-05-07,Philippines,1501.8976818873173
1917-05-09,Japan,1487.2491101487856
1917-05-09,China,1498.1023181126827
1917-05-10,Japan,1474.7381232379255
1917-05-10,Philippines,1514.6485717385317
1917-05-11,China,1510.6133050235428
1917-05-11,Philippines,1526.3610473346525
1917-06-03,Denmark,1599.7238256987803
1917-06-03,Sweden,1507.3125913987908
1917-06-03,Hungary,1582.349990805712
1917-06-03,Austria,1530.7460681160085
1917-06-17,Norway,1394.8626349184558
1917-06-17,Denmark,1594.6901673309983
1917-07-15,Austria,1524.8522218279443
1917-07-15,Hungary,1588.2438370937762
1917-07-18,Uruguay,1494.2811897511615
1917-07-18,Argentina,1559.939094897086
1917-08-15,Argentina,1570.9243332611975
1917-08-15,Uruguay,1483.29595138705
1917-08-19,Sweden,1512.3462497665728
1917-08-19,Norway,1387.6593598028223
1917-09-02,Uruguay,1478.2261178912524
1917-09-02,Argentina,1575.9941667569951
1917-09-16,Norway,1393.3538079446305
1917-09-16,Sweden,1506.6518016247646
1917-09-30,Uruguay,1488.1618780573226
1917-09-30,Chile,1432.8914749973917
1917-10-03,Argentina,1566.058406590925
1917-10-03,Brazil,1512.8882403543607
1917-10-06,Argentina,1574.53988234853
1917-10-06,Chile,1427.0849838777444
1917-10-07,Denmark,1601.8934424466318
1917-10-07,Norway,1383.7363681771537
1917-10-07,Hungary,1599.2936289474158
1917-10-07,Austria,1513.8024299743047
1917-10-07,Uruguay,1493.9683691769699
1917-10-07,Brazil,1504.4067645967557
1917-10-12,Brazil,1496.9289346371884
1917-10-12,Chile,1421.0913691574142
1917-10-14,Sweden,1516.2692413922414
1917-10-14,Denmark,1604.6547327643714
1917-10-14,Uruguay,1501.4461991365372
1917-10-14,Argentina,1580.5334970688602
1917-10-16,Uruguay,1510.8450090536494
1917-10-16,Brazil,1504.7801722834042
1917-11-04,Austria,1508.685894064397
1917-11-04,Hungary,1604.4101648573235
1917-12-23,Switzerland,1427.0932223388522
1917-12-23,Austria,1498.5628348976336
1917-12-26,Switzerland,1416.2738925890003
1917-12-26,Austria,1509.3821646474855
1918-04-14,Hungary,1614.5332240240868
1918-04-14,Austria,1499.5804985108862
1918-05-09,Austria,1495.082607143874
1918-05-09,Switzerland,1426.0755587255996
1918-05-12,Hungary,1619.031115391099
1918-05-12,Switzerland,1420.5894331874542
1918-05-26,Sweden,1505.9350734317634
1918-05-26,Norway,1380.9750778594141
1918-06-02,Austria,1500.5687326820193
1918-06-02,Hungary,1622.0737759694484
1918-06-02,Denmark,1614.9889007248494
1918-06-02,Sweden,1510.2353159962538
1918-06-16,Norway,1376.6748352949237
1918-06-16,Denmark,1619.6947780991388
1918-07-18,Uruguay,1517.8836461977078
1918-07-18,Argentina,1571.134687151748
1918-07-28,Uruguay,1516.546164908864
1918-07-28,Argentina,1572.4721684405918
1918-08-15,Argentina,1563.733958939812
1918-08-15,Uruguay,1525.2843744096435
1918-08-25,Argentina,1559.9473974109958
1918-08-25,Uruguay,1529.0709359384598
1918-09-15,Norway,1390.573516314089
1918-09-15,Sweden,1505.5294386219643
1918-09-20,Uruguay,1522.6692545162236
1918-09-20,Argentina,1566.349078833232
1918-09-29,Argentina,1567.9560527892247
1918-09-29,Uruguay,1521.0622805602309
1918-10-06,Austria,1491.1869083383283
1918-10-06,Hungary,1631.4556003131395
1918-10-06,Denmark,1605.7960970799736
1918-10-06,Norway,1401.0037166720047
1918-10-20,Sweden,1495.0992382640486
1918-10-20,Denmark,1608.745642053467
1919-03-09,Belgium,1517.1682682407552
1919-03-09,France,1474.0558170083702
1919-04-06,Hungary,1640.3017363467384
1919-04-06,Austria,1482.3407723047294
1919-04-21,Guernsey,1580.1560209684544
1919-04-21,Jersey,1490.4421383776871
1919-05-11,Brazil,1497.7415351393458
1919-05-11,Chile,1413.2401315111983
1919-05-11,Paraguay,1500.0
1919-05-11,Argentina,1573.9632344492993
1919-05-12,China,1521.0662513449097
1919-05-12,Philippines,1515.9081010132857
1919-05-13,Argentina,1584.7112330779303
1919-05-13,Uruguay,1515.0550989001563
1919-05-13,China,1528.128714801778
1919-05-13,Philippines,1508.8456375564174
1919-05-15,Paraguay,1489.252001371369
1919-05-15,Argentina,1572.7328051367836
1919-05-15,China,1514.824295313371
1919-05-15,Philippines,1522.1500570448243
1919-05-17,Chile,1408.1018708603144
1919-05-17,Uruguay,1527.033526841303
1919-05-18,Brazil,1502.8797957902298
1919-05-18,Argentina,1583.2079078679196
1919-05-21,Paraguay,1478.776898640233
1919-05-21,Argentina,1573.7735060375367
1919-05-22,Argentina,1583.9175052984385
1919-05-22,Chile,1401.39727706719
1919-05-24,Paraguay,1468.632899379331
1919-05-24,Argentina,1589.0994311384668
1919-05-26,Brazil,1512.3141976206127
1919-05-26,Uruguay,1533.7381206344273
1919-05-29,Brazil,1510.090382531661
1919-05-29,Uruguay,1535.9619357233792
1919-05-29,Sweden,1485.491811481849
1919-05-29,Finland,1489.8848923078294
1919-06-01,Brazil,1517.988590536645
1919-06-01,Argentina,1598.5110374361348
1919-06-05,Denmark,1618.3530688356666
1919-06-05,Sweden,1492.8074401108192
1919-06-09,Netherlands,1606.0789334471003
1919-06-09,Sweden,1488.5185664816397
1919-06-12,Denmark,1622.6419424648461
1919-06-12,Norway,1398.0541716985113
1919-06-24,France,1477.9567556911386
1919-06-24,Romania,1500.0
1919-06-24,Czechoslovakia,1466.4211217857753
1919-06-24,Belgium,1513.2673295579868
1919-06-25,Italy,1468.744035338522
1919-06-25,Greece,1500.0
1919-06-25,USA,1507.9795290878712
1919-06-25,Canada,1501.0024214154894
1919-06-26,Italy,1479.6412352330924
1919-06-26,Romania,1492.2068644217704
1919-06-26,France,1485.7498912693682
1919-06-26,Greece,1489.1028001054297
1919-06-26,Czechoslovakia,1477.7613519441206
1919-06-26,USA,1517.7787387769595
1919-06-26,Belgium,1501.9270993996415
1919-06-26,Canada,1491.2032117264012
1919-06-28,Greece,1481.8149303139073
1919-06-28,Romania,1481.8453541502367
1919-06-28,France,1493.0377610608905
1919-06-28,Italy,1490.002745504626
1919-06-28,Czechoslovakia,1488.9080784748703
1919-06-28,Canada,1481.511772042901
1919-06-28,Belgium,1511.6185390831417
1919-06-28,USA,1506.6320122462098
1919-06-29,France,1500.1561598152102
1919-06-29,Czechoslovakia,1498.6952278162255
1919-06-29,Norway,1395.3798117448284
1919-06-29,Sweden,1484.0727916392202
1919-07-18,Uruguay,1528.063727718395
1919-07-18,Argentina,1599.0710599175204
1919-08-24,Sweden,1474.3981189923495
1919-08-24,Netherlands,1610.5247082895198
1919-08-24,Uruguay,1537.2311832386206
1919-08-24,Argentina,1589.9036043972949
1919-08-31,Norway,1405.0544843916991
1919-08-31,Netherlands,1599.4886327861243
1919-09-07,Argentina,1581.2574381286424
1919-09-07,Uruguay,1545.877349507273
1919-09-14,Sweden,1485.434194495745
1919-09-14,Norway,1407.7075047564924
1919-09-21,Norway,1422.4189355786648
1919-09-21,Denmark,1625.316302418529
